,user_id,register_day,register_type,device_type
user_app_launch_count_b4,10
user_activity_var,10
user_video_create_var,9
user_app_launch_count_b7,9
user_app_launch_count_b6,9
user_activity_day_rate,9
user_activity_count_rb1,9
user_activity_count_f1,9
user_activity_count_b5,9
user_video_num_ratio,8
user_video_create_last_time,8
user_app_launch_count_rb10,8
user_app_launch_count_b8,8
user_activity_ratio,8
user_activity_count_rb9,8
user_activity_count_b3,8
user_app_launch_last_time,7
user_app_launch_count_b3,7
user_activity_count_b6,7
user_video_create_day_var,6
user_video_create_day_ratio,6
user_video_create_count_rb1,6
user_video_create_count_f1,6
user_app_launch_count_rb1,6
user_app_launch_count_f2,6
user_app_launch_count_b2,6
user_activity_count_f3,6
user_activity_count_b9,6
user_activity_count_b8,6
user_activity_count_b7,6
user_action_type_num,6
user_video_create_count_rf5,5
user_app_launch_count_rb5,5
user_app_launch_count_rb3,5
user_app_launch_count_f1,5
user_activity_count_rf6,5
user_activity_count_rb8,5
user_app_launch_count_rf6,4
user_app_launch_count_rf5,4
user_app_launch_count_rf3,4
user_app_launch_count_rf1,4
user_app_launch_count_f7,4
user_activity_count_rf3,4
user_activity_count_rf1,4
user_activity_count_rb10,4
user_activity_count_f4,4
user_video_create_gap,3
user_video_create_day,3
user_video_create_count_f3,3
user_user_activity_last_time,3
user_app_launch_count_rb8,3
user_app_launch_count_f4,3
user_activity_count_rf7,3
user_activity_count_f6,3
user_activity_count_f5,3
user_activity_count_f2,3
user_video_create_count_rf2,2
user_video_create_count_rb2,2
user_video_create_count_b6,2
user_page_day_ratio,2
user_app_launch_count_rb6,2
user_app_launch_count_f3,2
user_activity_count_rf5,2
user_activity_count_rf4,2
user_activity_count_rb6,2
user_activity_count_rb3,2
user_activity_count_rb2,2
user_activity_count_f7,2
user_action_type_ratio4,2
user_video_create_rate,1
user_video_create_count_rf3,1
user_video_create_count_rf1,1
user_video_create_count_rb4,1
user_video_create_count_b7,1
user_video_create_count_b5,1
user_video_create_count_b2,1
user_page_num,1
user_app_launch_count_rf7,1
user_app_launch_count_rf4,1
user_app_launch_count_rb9,1
user_app_launch_count_f6,1
user_app_launch_count_f5,1
user_activity_count_rf2,1
user_activity_count_rb4,1
user_video_create_ratio,0
user_video_create_count_rf4,0
user_video_create_count_rb7,0
user_video_create_count_rb6,0
user_video_create_count_rb5,0
user_video_create_count_rb3,0
user_video_create_count_f5,0
user_video_create_count_f4,0
user_video_create_count_f2,0
user_video_create_count_b4,0
user_video_create_count_b3,0
user_in_author,0
user_app_launch_count_rb7,0
user_app_launch_count_rb4,0
user_app_launch_count_rb2,0
user_activity_count_rb7,0
user_activity_count_rb5,0
feature importance of lgb for kuaishou ,2018-06-19_21-08
user_page_ratio1,39
device_type_ratio,39
register_day_type_ratio,36
user_action_type_ratio1,34
user_app_launch_var,33
register_day_register_type_device_ratio,33
register_day_device_ratio,32
user_activity_frequency,30
user_app_launch_gap,29
user_app_launch_ratio,28
user_action_type_ratio2,28
user_page_ratio2,27
user_action_type_ratio0,26
user_page_ratio0,25
user_activity_count_b1,25
register_day_type_rate,24
device_type_register_ratio,24
user_activity_gap,22
register_type_device_ratio,22
register_type_device,22
user_page_ratio3,21
user_activity_day_var,21
user_activity_day_ratio,21
register_day_device_type_register_ratio,20
user_activity_rate,19
user_action_type_ratio5,17
user_action_type_ratio3,17
register_type_ratio,17
user_author_num,14
user_app_launch_count_b5,14
user_video_num,13
user_page_ratio4,13
user_app_launch_rate,13
user_video_create_frequency,11
user_activity_var,11
user_activity_count_f3,11
user_activity_count_b2,11
user_app_launch_count_b1,10
user_activity_count_b4,10
user_action_type_ratio4,10
register_day_device_rate,10
user_video_create_count_b1,9
user_app_launch_count_b9,9
user_activity_count_f7,9
user_video_create_count_rb1,8
user_app_launch_count_rf3,8
user_activity_count_f1,8
user_video_num_ratio,7
user_app_launch_count_b7,7
user_app_launch_count_b6,7
user_app_launch_count_b4,7
user_app_launch_count_b10,7
user_activity_count_rb10,7
user_activity_count_b5,7
user_video_create_count_f1,6
user_app_launch_count_b3,6
user_activity_ratio,6
user_activity_day_rate,6
user_activity_count_rb1,6
user_activity_count_b9,6
user_activity_count_b3,6
user_video_create_last_time,5
user_video_create_day_var,5
user_author_num_ratio,5
user_app_launch_count_rb10,5
user_app_launch_count_f5,5
user_app_launch_count_b8,5
user_activity_count_rf4,5
user_activity_count_b8,5
user_activity_count_b6,5
user_activity_count_b10,5
user_video_create_ratio,4
user_video_create_count_rf5,4
user_user_activity_last_time,4
user_page_day_ratio,4
user_app_launch_last_time,4
user_app_launch_count_rf6,4
user_app_launch_count_rf1,4
user_app_launch_count_rb3,4
user_app_launch_count_b2,4
user_activity_count_rf7,4
user_activity_count_rf6,4
user_activity_count_rb7,4
user_activity_count_f4,4
user_action_type_num,4
user_video_create_var,3
user_video_create_gap,3
user_video_create_day_ratio,3
user_app_launch_count_rf4,3
user_app_launch_count_rf2,3
user_app_launch_count_rb5,3
user_app_launch_count_rb2,3
user_app_launch_count_rb1,3
user_app_launch_count_f2,3
user_activity_count_rb9,3
user_activity_count_rb8,3
user_activity_count_rb2,3
user_video_create_count_rf4,2
user_video_create_count_rf3,2
user_video_create_count_rb2,2
user_video_create_count_b4,2
user_app_launch_count_rf7,2
user_app_launch_count_rb4,2
user_app_launch_count_f7,2
user_activity_count_f6,2
user_activity_count_f5,2
user_activity_count_b7,2
user_video_create_day,1
user_video_create_count_rf1,1
user_page_num,1
user_app_launch_count_rf5,1
user_app_launch_count_rb6,1
user_app_launch_count_f4,1
user_app_launch_count_f1,1
user_activity_count_rf5,1
user_activity_count_rf3,1
user_activity_count_rf2,1
user_activity_count_rf1,1
user_activity_count_rb6,1
user_activity_count_rb4,1
user_activity_count_f2,1
user_video_create_rate,0
user_video_create_count_rf2,0
user_video_create_count_rb7,0
user_video_create_count_rb6,0
user_video_create_count_rb5,0
user_video_create_count_rb4,0
user_video_create_count_rb3,0
user_video_create_count_f5,0
user_video_create_count_f4,0
user_video_create_count_f3,0
user_video_create_count_f2,0
user_video_create_count_b7,0
user_video_create_count_b6,0
user_video_create_count_b5,0
user_video_create_count_b3,0
user_video_create_count_b2,0
user_in_author,0
user_app_launch_count_rb9,0
user_app_launch_count_rb8,0
user_app_launch_count_rb7,0
user_app_launch_count_f6,0
user_app_launch_count_f3,0
user_activity_count_rb5,0
user_activity_count_rb3,0
feature importance of lgb for kuaishou ,2018-06-19_21-08
user_page_ratio1,91
user_action_type_ratio1,91
user_action_type_ratio2,88
register_day_register_type_device_ratio,87
register_day_device_ratio,84
device_type_ratio,83
user_page_ratio0,79
user_page_ratio2,75
user_page_ratio3,74
register_day_type_ratio,74
device_type_register_ratio,69
user_app_launch_var,65
register_type_device_ratio,64
user_activity_frequency,62
register_day_device_type_register_ratio,60
user_action_type_ratio0,59
register_day_type_rate,58
user_app_launch_gap,51
user_activity_rate,50
user_activity_day_var,43
user_activity_count_b1,43
user_activity_var,41
user_author_num,38
user_activity_gap,38
user_app_launch_ratio,37
user_action_type_ratio3,35
user_page_ratio4,34
register_type_device,32
user_video_num,31
register_day_device_rate,29
user_author_num_ratio,28
user_activity_day_ratio,28
user_action_type_ratio5,25
user_video_create_frequency,23
user_app_launch_rate,22
user_activity_count_b2,22
user_activity_day_rate,21
register_type_ratio,21
user_activity_count_rb9,20
user_activity_count_f1,20
user_activity_count_b10,20
user_activity_count_b5,18
user_video_create_last_time,17
user_activity_ratio,17
user_activity_count_b4,17
user_video_create_var,16
user_app_launch_count_rb10,16
user_activity_count_b7,16
user_activity_count_b3,16
user_action_type_ratio4,16
user_app_launch_count_b10,15
user_activity_count_b9,15
user_video_create_day_ratio,14
user_app_launch_last_time,14
user_app_launch_count_rf6,14
user_app_launch_count_rf2,14
user_app_launch_count_rf1,14
user_app_launch_count_b5,14
user_video_num_ratio,13
user_video_create_day_var,13
user_app_launch_count_rf3,13
user_activity_count_rb1,13
user_activity_count_b6,13
user_video_create_count_f1,12
user_app_launch_count_f2,12
user_app_launch_count_b6,12
user_app_launch_count_b4,12
user_activity_count_f7,12
user_video_create_gap,11
user_video_create_count_rf5,11
user_user_activity_last_time,11
user_page_num,11
user_app_launch_count_b9,11
user_app_launch_count_b1,11
user_activity_count_f4,11
user_activity_count_f3,11
user_video_create_count_b1,10
user_app_launch_count_rb3,10
user_activity_count_rf6,10
user_app_launch_count_rb5,9
user_app_launch_count_b7,9
user_activity_count_rb8,9
user_app_launch_count_rb1,8
user_app_launch_count_f7,8
user_app_launch_count_b8,8
user_app_launch_count_b3,8
user_activity_count_rf7,8
user_activity_count_rf1,8
user_activity_count_rb10,8
user_action_type_num,8
user_video_create_count_rb1,7
user_app_launch_count_rf5,7
user_app_launch_count_f5,7
user_app_launch_count_f1,7
user_activity_count_rf3,7
user_activity_count_b8,7
user_video_create_ratio,6
user_app_launch_count_rf7,6
user_app_launch_count_rb6,6
user_app_launch_count_b2,6
user_activity_count_rf4,6
user_activity_count_rb7,6
user_activity_count_rb3,6
user_activity_count_f6,6
user_video_create_day,5
user_page_day_ratio,5
user_app_launch_count_f4,5
user_activity_count_rf5,5
user_video_create_rate,4
user_video_create_count_rf4,4
user_app_launch_count_rb8,4
user_app_launch_count_f3,4
user_video_create_count_rf1,3
user_video_create_count_f3,3
user_video_create_count_b6,3
user_video_create_count_b2,3
user_app_launch_count_rf4,3
user_app_launch_count_rb9,3
user_activity_count_rf2,3
user_activity_count_rb6,3
user_activity_count_rb2,3
user_activity_count_f5,3
user_activity_count_f2,3
user_video_create_count_rf3,2
user_video_create_count_rf2,2
user_video_create_count_rb6,2
user_video_create_count_rb2,2
user_video_create_count_f5,2
user_video_create_count_f4,2
user_video_create_count_b7,2
user_video_create_count_b5,2
user_in_author,2
user_app_launch_count_rb4,2
user_video_create_count_rb5,1
user_video_create_count_rb4,1
user_video_create_count_rb3,1
user_video_create_count_b4,1
user_app_launch_count_rb7,1
user_app_launch_count_rb2,1
user_app_launch_count_f6,1
user_activity_count_rb5,1
user_activity_count_rb4,1
user_video_create_count_rb7,0
user_video_create_count_f2,0
user_video_create_count_b3,0
feature importance of lgb for kuaishou ,2018-06-19_21-09
user_action_type_ratio1,63
register_day_type_ratio,57
device_type_ratio,56
register_day_register_type_device_ratio,53
user_page_ratio2,49
user_page_ratio1,48
user_app_launch_gap,48
register_day_device_ratio,47
user_action_type_ratio2,44
user_app_launch_var,41
user_activity_frequency,41
user_action_type_ratio0,40
register_day_type_rate,38
register_day_device_type_register_ratio,38
user_page_ratio0,37
user_page_ratio3,35
device_type_register_ratio,35
user_app_launch_ratio,33
register_type_device_ratio,33
user_activity_day_var,30
user_activity_count_b1,30
register_type_device,29
user_activity_rate,27
user_activity_var,26
user_activity_gap,26
user_activity_day_ratio,26
user_page_ratio4,24
user_action_type_ratio5,21
user_action_type_ratio3,21
user_author_num,20
user_video_num,19
user_video_create_frequency,19
user_app_launch_rate,19
register_type_ratio,18
user_action_type_ratio4,17
user_app_launch_count_b5,15
user_activity_count_b4,15
register_day_device_rate,15
user_app_launch_count_rf3,14
user_activity_count_rb9,14
user_video_create_var,13
user_app_launch_count_b1,13
user_activity_count_b3,13
user_activity_count_b2,13
user_activity_count_f7,12
user_activity_count_f3,12
user_video_num_ratio,11
user_video_create_count_rb1,11
user_activity_ratio,11
user_activity_day_rate,11
user_activity_count_rb10,11
user_activity_count_f1,11
user_activity_count_b5,11
user_video_create_last_time,10
user_video_create_count_b1,10
user_app_launch_count_rf1,10
user_app_launch_count_b9,10
user_activity_count_b9,10
user_app_launch_count_rb5,9
user_activity_count_b6,9
user_activity_count_b10,9
user_video_create_gap,8
user_video_create_count_rf5,8
user_video_create_count_f1,8
user_author_num_ratio,8
user_app_launch_count_rf6,8
user_app_launch_count_rb10,8
user_app_launch_count_b6,8
user_app_launch_count_b10,8
user_activity_count_rf7,8
user_activity_count_rb1,8
user_video_create_ratio,7
user_video_create_day_var,7
user_app_launch_count_b7,7
user_app_launch_count_b4,7
user_activity_count_b7,7
user_page_day_ratio,6
user_app_launch_last_time,6
user_app_launch_count_f5,6
user_app_launch_count_b8,6
user_app_launch_count_b3,6
user_activity_count_f4,6
user_video_create_day,5
user_video_create_count_rf4,5
user_user_activity_last_time,5
user_app_launch_count_rf7,5
user_app_launch_count_rf2,5
user_activity_count_rf4,5
user_activity_count_f2,5
user_activity_count_b8,5
user_action_type_num,5
user_video_create_day_ratio,4
user_app_launch_count_rf5,4
user_app_launch_count_rf4,4
user_app_launch_count_rb3,4
user_app_launch_count_rb2,4
user_app_launch_count_b2,4
user_activity_count_rf6,4
user_activity_count_rf3,4
user_activity_count_rb7,4
user_activity_count_f6,4
user_video_create_count_rf3,3
user_video_create_count_rb2,3
user_video_create_count_b4,3
user_app_launch_count_rb1,3
user_app_launch_count_f7,3
user_app_launch_count_f2,3
user_app_launch_count_f1,3
user_activity_count_rb8,3
user_activity_count_rb6,3
user_activity_count_rb2,3
user_activity_count_f5,3
user_video_create_count_rf1,2
user_page_num,2
user_app_launch_count_rb6,2
user_app_launch_count_rb4,2
user_app_launch_count_f4,2
user_activity_count_rf5,2
user_activity_count_rb4,2
user_activity_count_rb3,2
user_video_create_count_b5,1
user_app_launch_count_f6,1
user_activity_count_rf2,1
user_activity_count_rf1,1
user_video_create_rate,0
user_video_create_count_rf2,0
user_video_create_count_rb7,0
user_video_create_count_rb6,0
user_video_create_count_rb5,0
user_video_create_count_rb4,0
user_video_create_count_rb3,0
user_video_create_count_f5,0
user_video_create_count_f4,0
user_video_create_count_f3,0
user_video_create_count_f2,0
user_video_create_count_b7,0
user_video_create_count_b6,0
user_video_create_count_b3,0
user_video_create_count_b2,0
user_in_author,0
user_app_launch_count_rb9,0
user_app_launch_count_rb8,0
user_app_launch_count_rb7,0
user_app_launch_count_f3,0
user_activity_count_rb5,0
feature importance of lgb for kuaishou ,2018-06-19_21-09
register_day_register_type_device_ratio,148
user_page_ratio0,135
user_action_type_ratio1,135
register_day_device_ratio,133
user_page_ratio3,124
user_page_ratio2,124
device_type_ratio,123
user_page_ratio1,120
user_action_type_ratio2,119
device_type_register_ratio,119
user_activity_frequency,117
register_day_type_ratio,109
register_day_device_type_register_ratio,105
register_type_device_ratio,101
user_action_type_ratio0,99
user_app_launch_var,96
register_day_type_rate,90
user_activity_var,82
